keyword_busqueda,titulo,empresa,ubicacion,descripcion,salario_min,salario_max,fecha_creacion,url
react,Senior Front-End Software Engineer (Remote),Bask Health,España,"As an engineer at Bask you will work directly with the CEO and CTO to build and design the software infrastructure that will serve as the backbone of telehealth. We are looking to expand our software engineers, seeking those with deep rooted entrepreneurial spirit. Our serverless platform is a multi-tenant monorepo — Next.js and React on the front, tRPC and Prisma behind it, deployed on SST, TypeScript throughout. One engineer can follow a change from a form field to the database without crossi…",70.0,150.0,2026-09-03T21:56:52Z,https://www.adzuna.es/details/5869523355?utm_medium=api&utm_source=183d4d76
machine learning,AI / Machine Learning Engineer,Axpe Consulting,España,"AI / Machine Learning Engineer Crear un modelo que funciona es solo el principio. El verdadero reto aparece cuando hay que convertirlo en una solución robusta, escalable y preparada para producción. En AXPE Consulting queremos seguir creciendo en Artificial Intelligence, Machine Learning y MLOps , participando en proyectos donde la IA tenga una aplicación real dentro de grandes organizaciones. Buscamos profesionales que quieran evolucionar en un ámbito con enorme potencial y trabajar en el cicl…",,,2026-09-10T03:46:52Z,https://www.adzuna.es/land/ad/5877835373?se=6ODCHSuw8RG8EbzgMIrbGw&utm_medium=api&utm_source=183d4d76&v=36875F60FAFE33EC42C081B071D7B3E1E1869B66
machine learning,Data Engineer | Machine Learning (Teletrabajo),keapps,España,"¿Te gustaría participar en proyectos de innovación tecnológica , trabajando con ingeniería de datos, Cloud, Inteligencia Artificial y Machine Learning aplicados a entornos industriales? En Keapps buscamos un/a Ingeniero/a de Datos y Machine Learning para incorporarse a un proyecto estable dentro de un Departamento de Innovación , participando en el diseño, desarrollo y despliegue de arquitecturas modernas de datos y soluciones de IA. ¿Qué ofrecemos? Contrato indefinido a través de Keapps. Proye…",,,2026-09-09T15:48:43Z,https://www.adzuna.es/land/ad/5877134245?se=6ODCHSuw8RG8EbzgMIrbGw&utm_medium=api&utm_source=183d4d76&v=DEBE01CB1E72D94F659EFDD288AD1BD97F95215F
machine learning,Machine Learning Engineer,The French Sourcer,Madrid,"Detect fraud in milliseconds, at the moment a transaction happens, without blocking legitimate customers. Machine Learning Engineer - Spain Madrid or Barcelona, Spain Permanent Hybrid What you'd actually work on Building and maintaining fraud detection and risk-scoring models used on live transactions Developing features from transactional, behavioural, account, and device data Training and evaluating models against new and evolving fraud patterns Deploying models into low-latency production sy…",,,2026-08-13T11:28:23Z,https://www.adzuna.es/details/5840091483?utm_medium=api&utm_source=183d4d76
machine learning,MACHINE LEARNING ENGINEER,"Time is Brain, SL","Barcelona, Cataluña","About Time is Brain Time is Brain is a technology-based spin-off of the Fundació d'Investigació en Ciències de la Salut Germans Trias i Pujol (IGTP), founded in 2020 to develop BraiN20®, a portable medical device that aims to transform stroke diagnosis and prognosis by automatically monitoring brain electrical activity in real time. We are looking for an experienced Senior ML Engineer to join our multidisciplinary R&D team and contribute to the next generation of BraiN20®. You will work in a mu…",70000.0,100000.0,2026-08-16T10:09:48Z,https://www.adzuna.es/details/5844049969?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,sennder,"Barcelona, Cataluña","Machine Learning Engineer Barcelona, Spain Machine Learning In office Full-time sennder is redefining road logistics. As Europe's leading digital freight forwarder, we are building a smarter, faster, and more sustainable future for freight, powered by a single, unified platform that already runs our entire business. We are moving from a decade of growth through acquisition to a company that is outcome-driven, outward-focused, and AI-native by design. Logistics is one of the best possible use ca…",85000.0,115000.0,2026-08-16T10:08:59Z,https://www.adzuna.es/details/5844049843?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,Everoad by sennder,"Barcelona, Cataluña","Machine Learning Engineer Amsterdam, Netherlands • sennder HQ Berlin • Barcelona, Spain Machine Learning • In office • Full-time sennder is redefining road logistics. As Europe’s leading digital freight forwarder, we are building a smarter, faster, and more sustainable future for freight, powered by a single, unified platform that already runs our entire business. We are moving from a decade of growth through acquisition to a company that is outcome-driven, outward-focused, and AI-native by des…",70000.0,110000.0,2026-08-15T10:09:29Z,https://www.adzuna.es/details/5842853745?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Intern,Smadex SLU,Barcelona,"Smadex is a leading advertising technology company founded in Barcelona in 2010 and sold to American-based and stock-listed Entravision in 2018 (NYSE::EVC). We are one of the top mobile ad-tech companies in the world and the largest Demand Side Platform (DSP) based in Europe, with our revenues over $100M and consistently growing 40% YoY over the past years. And with an incredible 100% growth last year. We compete in a highly advanced technology-driven industry where Machine Learning and cutting…",,,2026-06-19T23:23:46Z,https://www.adzuna.es/details/5769640085?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,Smadex SLU,Barcelona,"Smadex is a leading advertising technology company founded in Barcelona in 2010 and sold to American-based and stock-listed Entravision in 2018 (NYSE::EVC). We are one of the top mobile ad-tech companies in the world and the largest Demand Side Platform (DSP) based in Europe, with our revenues over $100M and consistently growing 40% YoY over the past years. We compete in a highly advanced technology-driven industry, real time bidding programmatic advertising, where Machine Learning and cutting-…",,,2026-07-25T01:23:59Z,https://www.adzuna.es/details/5814616461?utm_medium=api&utm_source=183d4d76
machine learning,machine learning engineer,Enfint,"Barcelona, Cataluña","Описание: Dow Jones is a global provider of news and business information, delivering content to consumers and organizations worldwide across print, digital, mobile, and live event formats. Задачи Design, build, and operate personalization systems and services powering content discovery and user engagement; Develop and improve ML models across the personalization stack, from candidate generation to final ranking; Improve candidate retrieval using embeddings, two-tower architectures, and user an…",60000.0,90000.0,2026-08-03T09:56:26Z,https://www.adzuna.es/details/5826406148?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,Incode Technologies,España,"POWER A WORLD OF TRUST Incode is the leading provider of world-class identity solutions that is reinventing the way humans authenticate and verify their identities online to power a world of digital trust. Through our revolutionary identity solutions, we are unleashing the business potential of universal industries including finance, government, retail, hospitality, gaming, and more, by reducing fraud and transforming human interactions with data, products, and services. We’re in the process of…",85000.0,120000.0,2026-07-22T09:59:32Z,https://www.adzuna.es/details/5810510440?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,Twilio,España,"Who we are At Twilio, we’re shaping the future of communications, all from the comfort of our homes. We deliver innovative solutions to hundreds of thousands of businesses and empower millions of developers worldwide to craft personalized customer experiences. Our dedication to remote-first work , and strong culture of connection and global inclusion means that no matter your location, you’re part of a vibrant team with diverse experiences making a global impact each day. As we continue to revo…",,,2026-06-21T00:36:43Z,https://www.adzuna.es/details/5771122804?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,Incode,España,"POWER A WORLD OF TRUST Incode is the leading provider of world-class identity solutions that is reinventing the way humans authenticate and verify their identities online to power a world of digital trust. Through our revolutionary identity solutions, we are unleashing the business potential of universal industries including finance, government, retail, hospitality, gaming, and more, by reducing fraud and transforming human interactions with data, products, and services. We’re in the process of…",90000.0,130000.0,2026-07-20T09:44:20Z,https://www.adzuna.es/details/5807936281?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,Happyrobot,España,"About HappyRobot HappyRobot is the infrastructure for enterprises to build and orchestrate AI workforces. Our AI workers don't just communicate through voice and email - they make decisions, take action, and run operations autonomously across entire enterprise systems. Born in Y Combinator (S23) and backed by a16z, Base10, Prysm Capital and Eurazeo with over $150M raised, we power critical operations for global enterprises worldwide. Our platform is battle-tested in the most demanding environme…",,,2026-05-02T00:28:41Z,https://www.adzuna.es/details/5716290951?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,Capitole,España,"Buscamos un/a Data Scientist / ML Engineer con sólida experiencia en IA tradicional para incorporarse a un equipo de datos en expansión. La persona seleccionada será responsable de diseñar, entrenar y poner en producción modelos predictivos orientados a pricing dinámico, personalización de oferta y forecast de demanda en entornos retail de alto volumen. El rol requiere dominio del ciclo completo de un modelo: desde el análisis exploratorio y la ingeniería de features hasta el despliegue en prod…",60000.0,90000.0,2026-07-31T01:52:16Z,https://www.adzuna.es/details/5821723714?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,DeepRec.ai,"Barcelona, Cataluña","EU work authorisation required Total bonus package available over the contract: up to €5,000 depending on start date. You join one of Europe’s most recognised deep-tech scale-ups. Backed by major global investors and strong EU support, they have built one of the most credible AI compression products in the market. This compression tool is already live with major enterprise clients. Now they need more engineers to help deploy, monitor and scale it properly. Why apply? You will work alongside hig…",55000.0,85000.0,2026-06-18T22:21:55Z,https://www.adzuna.es/details/5768358096?utm_medium=api&utm_source=183d4d76
machine learning,Machine Learning Engineer,Capitole,Islas Baleares,"Buscamos un/a Data Scientist / ML Engineer con sólida experiencia en IA tradicional para incorporarse a un equipo de datos en expansión. La persona seleccionada será responsable de diseñar, entrenar y poner en producción modelos predictivos orientados a pricing dinámico, personalización de oferta y forecast de demanda en entornos retail de alto volumen. El rol requiere dominio del ciclo completo de un modelo: desde el análisis exploratorio y la ingeniería de features hasta el despliegue en prod…",60000.0,90000.0,2026-09-09T11:26:04Z,https://www.adzuna.es/details/5876877685?utm_medium=api&utm_source=183d4d76
machine learning,Senior Machine Learning Engineer,Visium SA,España,"Visium combines strategy, frontier AI, and deep regulated-industry expertise to build and deploy AI-native systems that reinvent how businesses operate - unlocking the value of AI at scale. We're not a strategy firm that ships slide decks and walks away. Not a tech consultancy that builds what won't get adopted. Not a product company chasing problems it doesn't understand. We're all three at once: strategy, deep technical and integration expertise, and product, working as one. That combination …",,,2026-03-10T11:00:18Z,https://www.adzuna.es/details/5660160155?utm_medium=api&utm_source=183d4d76
